Datetime,AAPL,entry,exit
2024-04-11 14:30:00+00:00,169.0,0,1
2024-04-11 15:30:00+00:00,169.91000366210938,0,1
2024-04-11 16:30:00+00:00,172.10499572753906,0,1
2024-04-11 17:30:00+00:00,174.17999267578125,0,1
2024-04-11 18:30:00+00:00,174.73989868164062,0,1
2024-04-11 19:30:00+00:00,175.0399932861328,1,0
2024-04-12 13:30:00+00:00,176.75,1,0
2024-04-12 14:30:00+00:00,176.25430297851562,1,0
2024-04-12 15:30:00+00:00,175.58999633789062,1,0
2024-04-12 16:30:00+00:00,175.35000610351562,1,0
2024-04-12 17:30:00+00:00,175.97000122070312,1,0
2024-04-12 18:30:00+00:00,176.0175018310547,1,0
2024-04-12 19:30:00+00:00,176.56500244140625,1,0
2024-04-15 13:30:00+00:00,174.8800048828125,1,0
2024-04-15 14:30:00+00:00,175.41000366210938,1,0
2024-04-15 15:30:00+00:00,175.10000610351562,1,0
2024-04-15 16:30:00+00:00,174.52000427246094,1,0
2024-04-15 17:30:00+00:00,173.1300048828125,1,0
2024-04-15 18:30:00+00:00,172.92999267578125,1,0
2024-04-15 19:30:00+00:00,172.68499755859375,1,0
2024-04-16 13:30:00+00:00,171.22000122070312,1,0
2024-04-16 14:30:00+00:00,169.44500732421875,1,0
2024-04-16 15:30:00+00:00,169.4149932861328,1,0
2024-04-16 16:30:00+00:00,169.38999938964844,1,0
2024-04-16 17:30:00+00:00,168.9250030517578,1,0
2024-04-16 18:30:00+00:00,169.9949951171875,1,0
2024-04-16 19:30:00+00:00,169.33790588378906,1,0
2024-04-17 13:30:00+00:00,170.4550018310547,1,0
2024-04-17 14:30:00+00:00,169.2100067138672,1,0
2024-04-17 15:30:00+00:00,168.6999969482422,1,0
2024-04-17 16:30:00+00:00,168.82000732421875,1,0
2024-04-17 17:30:00+00:00,168.61000061035156,1,0
2024-04-17 18:30:00+00:00,168.08999633789062,0,1
2024-04-17 19:30:00+00:00,168.0,0,1
2024-04-18 13:30:00+00:00,168.03990173339844,0,1
2024-04-18 14:30:00+00:00,167.99000549316406,0,1
2024-04-18 15:30:00+00:00,167.56500244140625,0,1
2024-04-18 16:30:00+00:00,166.9799041748047,0,1
2024-04-18 17:30:00+00:00,166.85989379882812,0,1
2024-04-18 18:30:00+00:00,167.10000610351562,0,1
2024-04-18 19:30:00+00:00,167.0399932861328,0,1
2024-04-19 13:30:00+00:00,165.27000427246094,0,1
2024-04-19 14:30:00+00:00,164.98500061035156,0,1
2024-04-19 15:30:00+00:00,164.36239624023438,0,1
2024-04-19 16:30:00+00:00,164.9199981689453,0,1
2024-04-19 17:30:00+00:00,165.0399932861328,0,1
2024-04-19 18:30:00+00:00,165.1649932861328,0,1
2024-04-19 19:30:00+00:00,164.92999267578125,0,1
2024-04-22 13:30:00+00:00,165.3699951171875,0,1
2024-04-22 14:30:00+00:00,165.39500427246094,0,1
2024-04-22 15:30:00+00:00,165.6199951171875,0,1
2024-04-22 16:30:00+00:00,166.27499389648438,0,1
2024-04-22 17:30:00+00:00,166.85499572753906,0,1
2024-04-22 18:30:00+00:00,166.66000366210938,0,1
2024-04-22 19:30:00+00:00,165.83999633789062,0,1
2024-04-23 13:30:00+00:00,165.82000732421875,0,1
2024-04-23 14:30:00+00:00,166.625,0,1
2024-04-23 15:30:00+00:00,166.27000427246094,0,1
2024-04-23 16:30:00+00:00,166.39199829101562,0,1
2024-04-23 17:30:00+00:00,166.83999633789062,0,1
2024-04-23 18:30:00+00:00,166.85000610351562,0,1
2024-04-23 19:30:00+00:00,166.91000366210938,0,1
2024-04-24 13:30:00+00:00,167.9949951171875,0,1
2024-04-24 14:30:00+00:00,167.9199981689453,0,1
2024-04-24 15:30:00+00:00,168.72500610351562,0,1
2024-04-24 16:30:00+00:00,168.46170043945312,0,1
2024-04-24 17:30:00+00:00,168.75,0,1
2024-04-24 18:30:00+00:00,169.05499267578125,0,1
2024-04-24 19:30:00+00:00,168.9499969482422,0,1
2024-04-25 13:30:00+00:00,168.91749572753906,0,1
2024-04-25 14:30:00+00:00,168.5677947998047,1,0
2024-04-25 15:30:00+00:00,169.19000244140625,1,0
2024-04-25 16:30:00+00:00,169.05999755859375,1,0
2024-04-25 17:30:00+00:00,169.1300048828125,1,0
2024-04-25 18:30:00+00:00,169.93499755859375,1,0
2024-04-25 19:30:00+00:00,169.89999389648438,1,0
2024-04-26 13:30:00+00:00,170.66000366210938,1,0
2024-04-26 14:30:00+00:00,170.69000244140625,1,0
2024-04-26 15:30:00+00:00,170.2449951171875,1,0
2024-04-26 16:30:00+00:00,169.875,1,0
2024-04-26 17:30:00+00:00,169.6999969482422,1,0
2024-04-26 18:30:00+00:00,169.99000549316406,1,0
2024-04-26 19:30:00+00:00,169.2899932861328,1,0
2024-04-29 13:30:00+00:00,174.75999450683594,1,0
2024-04-29 14:30:00+00:00,174.50999450683594,1,0
2024-04-29 15:30:00+00:00,174.3249969482422,1,0
2024-04-29 16:30:00+00:00,174.8699951171875,1,0
2024-04-29 17:30:00+00:00,174.2657928466797,1,0
2024-04-29 18:30:00+00:00,173.8249969482422,1,0
2024-04-29 19:30:00+00:00,173.49000549316406,1,0
2024-04-30 13:30:00+00:00,174.42999267578125,1,0
2024-04-30 14:30:00+00:00,173.86500549316406,1,0
2024-04-30 15:30:00+00:00,173.8365936279297,1,0
2024-04-30 16:30:00+00:00,173.27529907226562,1,0
2024-04-30 17:30:00+00:00,173.17999267578125,1,0
2024-04-30 18:30:00+00:00,172.72999572753906,1,0
2024-04-30 19:30:00+00:00,170.08999633789062,1,0
2024-05-01 13:30:00+00:00,170.81500244140625,1,0
2024-05-01 14:30:00+00:00,171.1699981689453,1,0
2024-05-01 15:30:00+00:00,171.38999938964844,1,0
2024-05-01 16:30:00+00:00,171.1199951171875,1,0
2024-05-01 17:30:00+00:00,171.42300415039062,1,0
2024-05-01 18:30:00+00:00,172.3699951171875,1,0
2024-05-01 19:30:00+00:00,169.2899932861328,1,0
2024-05-02 13:30:00+00:00,171.58999633789062,1,0
2024-05-02 14:30:00+00:00,171.60000610351562,1,0
2024-05-02 15:30:00+00:00,172.3498992919922,1,0
2024-05-02 16:30:00+00:00,172.6988983154297,1,0
2024-05-02 17:30:00+00:00,172.89999389648438,1,0
2024-05-02 18:30:00+00:00,173.14999389648438,1,0
2024-05-02 19:30:00+00:00,173.08999633789062,1,0
2024-05-03 13:30:00+00:00,184.17999267578125,1,0
2024-05-03 14:30:00+00:00,184.64999389648438,1,0
2024-05-03 15:30:00+00:00,184.36000061035156,1,0
2024-05-03 16:30:00+00:00,185.360107421875,1,0
2024-05-03 17:30:00+00:00,185.75,1,0
2024-05-03 18:30:00+00:00,184.9949951171875,1,0
2024-05-03 19:30:00+00:00,183.38999938964844,1,0
2024-05-06 13:30:00+00:00,182.6199951171875,1,0
2024-05-06 14:30:00+00:00,181.99710083007812,1,0
2024-05-06 15:30:00+00:00,181.60000610351562,1,0
2024-05-06 16:30:00+00:00,180.58999633789062,1,0
2024-05-06 17:30:00+00:00,180.80499267578125,1,0
2024-05-06 18:30:00+00:00,181.48060607910156,1,0
2024-05-06 19:30:00+00:00,181.6999969482422,1,0
2024-05-07 13:30:00+00:00,182.83990478515625,1,0
2024-05-07 14:30:00+00:00,182.17999267578125,1,0
2024-05-07 15:30:00+00:00,181.52000427246094,1,0
2024-05-07 16:30:00+00:00,182.55999755859375,1,0
2024-05-07 17:30:00+00:00,182.37600708007812,1,0
2024-05-07 18:30:00+00:00,182.63499450683594,1,0
2024-05-07 19:30:00+00:00,182.3699951171875,1,0
2024-05-08 13:30:00+00:00,181.91000366210938,1,0
2024-05-08 14:30:00+00:00,182.28500366210938,1,0
2024-05-08 15:30:00+00:00,182.33999633789062,1,0
2024-05-08 16:30:00+00:00,182.3000030517578,1,0
2024-05-08 17:30:00+00:00,182.68499755859375,1,0
2024-05-08 18:30:00+00:00,182.89010620117188,1,0
2024-05-08 19:30:00+00:00,182.74000549316406,1,0
2024-05-09 13:30:00+00:00,183.4199981689453,1,0
2024-05-09 14:30:00+00:00,183.63999938964844,1,0
2024-05-09 15:30:00+00:00,183.60499572753906,1,0
2024-05-09 16:30:00+00:00,184.3800048828125,1,0
2024-05-09 17:30:00+00:00,184.25,1,0
2024-05-09 18:30:00+00:00,184.31500244140625,1,0
2024-05-09 19:30:00+00:00,184.64999389648438,1,0
2024-05-10 13:30:00+00:00,183.2050018310547,1,0
2024-05-10 14:30:00+00:00,182.69000244140625,1,0
2024-05-10 15:30:00+00:00,182.48880004882812,1,0
2024-05-10 16:30:00+00:00,182.39500427246094,1,0
2024-05-10 17:30:00+00:00,182.74000549316406,1,0
2024-05-10 18:30:00+00:00,182.94000244140625,1,0
2024-05-10 19:30:00+00:00,183.0,1,0
2024-05-13 13:30:00+00:00,185.68899536132812,1,0
2024-05-13 14:30:00+00:00,185.9199981689453,1,0
2024-05-13 15:30:00+00:00,186.2899932861328,1,0
2024-05-13 16:30:00+00:00,186.65859985351562,1,0
2024-05-13 17:30:00+00:00,186.6501007080078,1,0
2024-05-13 18:30:00+00:00,186.98989868164062,1,0
2024-05-13 19:30:00+00:00,186.28500366210938,1,0
2024-05-14 13:30:00+00:00,187.00999450683594,1,0
2024-05-14 14:30:00+00:00,186.97999572753906,1,0
2024-05-14 15:30:00+00:00,186.8000030517578,1,0
2024-05-14 16:30:00+00:00,186.52999877929688,1,0
2024-05-14 17:30:00+00:00,187.32940673828125,1,0
2024-05-14 18:30:00+00:00,187.7449951171875,1,0
2024-05-14 19:30:00+00:00,187.38999938964844,1,0
2024-05-15 13:30:00+00:00,189.57899475097656,1,0
2024-05-15 14:30:00+00:00,189.9199981689453,1,0
2024-05-15 15:30:00+00:00,190.15499877929688,1,0
2024-05-15 16:30:00+00:00,190.3699951171875,1,0
2024-05-15 17:30:00+00:00,189.92999267578125,1,0
2024-05-15 18:30:00+00:00,189.875,1,0
2024-05-15 19:30:00+00:00,189.74000549316406,1,0
2024-05-16 13:30:00+00:00,190.5802001953125,1,0
2024-05-16 14:30:00+00:00,189.9698944091797,1,0
2024-05-16 15:30:00+00:00,190.32110595703125,1,0
2024-05-16 16:30:00+00:00,190.00999450683594,1,0
2024-05-16 17:30:00+00:00,189.92739868164062,1,0
2024-05-16 18:30:00+00:00,189.88499450683594,1,0
2024-05-16 19:30:00+00:00,189.89999389648438,1,0
2024-05-17 13:30:00+00:00,190.1501007080078,1,0
2024-05-17 14:30:00+00:00,189.69700622558594,1,0
2024-05-17 15:30:00+00:00,189.7899932861328,1,0
2024-05-17 16:30:00+00:00,189.68499755859375,1,0
2024-05-17 17:30:00+00:00,189.67999267578125,1,0
2024-05-17 18:30:00+00:00,190.10830688476562,1,0
2024-05-17 19:30:00+00:00,189.92999267578125,1,0
2024-05-20 13:30:00+00:00,191.60499572753906,1,0
2024-05-20 14:30:00+00:00,191.17999267578125,1,0
2024-05-20 15:30:00+00:00,191.1649932861328,1,0
2024-05-20 16:30:00+00:00,191.46499633789062,1,0
2024-05-20 17:30:00+00:00,191.41000366210938,1,0
2024-05-20 18:30:00+00:00,191.31399536132812,1,0
2024-05-20 19:30:00+00:00,191.0800018310547,1,0
2024-05-21 13:30:00+00:00,192.2100067138672,1,0
2024-05-21 14:30:00+00:00,192.28269958496094,1,0
2024-05-21 15:30:00+00:00,192.17909240722656,1,0
2024-05-21 16:30:00+00:00,192.36000061035156,1,0
2024-05-21 17:30:00+00:00,192.51499938964844,1,0
2024-05-21 18:30:00+00:00,192.52999877929688,1,0
2024-05-21 19:30:00+00:00,192.36000061035156,1,0
2024-05-22 13:30:00+00:00,192.71499633789062,1,0
2024-05-22 14:30:00+00:00,192.13999938964844,1,0
2024-05-22 15:30:00+00:00,191.6199951171875,1,0
2024-05-22 16:30:00+00:00,191.3699951171875,1,0
2024-05-22 17:30:00+00:00,190.60000610351562,1,0
2024-05-22 18:30:00+00:00,190.9398956298828,1,0
2024-05-22 19:30:00+00:00,190.97999572753906,1,0
2024-05-23 13:30:00+00:00,189.0500030517578,1,0
2024-05-23 14:30:00+00:00,189.4499969482422,1,0
2024-05-23 15:30:00+00:00,189.52499389648438,1,0
2024-05-23 16:30:00+00:00,188.64010620117188,1,0
2024-05-23 17:30:00+00:00,187.7050018310547,1,0
2024-05-23 18:30:00+00:00,187.6199951171875,1,0
2024-05-23 19:30:00+00:00,186.91000366210938,1,0
2024-05-24 13:30:00+00:00,189.52000427246094,1,0
2024-05-24 14:30:00+00:00,190.1199951171875,0,1
2024-05-24 15:30:00+00:00,190.37989807128906,0,1
2024-05-24 16:30:00+00:00,190.4149932861328,0,1
2024-05-24 17:30:00+00:00,190.14999389648438,0,1
2024-05-24 18:30:00+00:00,190.08999633789062,0,1
2024-05-24 19:30:00+00:00,190.0,0,1
2024-05-28 13:30:00+00:00,191.63999938964844,0,1
2024-05-28 14:30:00+00:00,191.6199951171875,0,1
2024-05-28 15:30:00+00:00,191.2550048828125,0,1
2024-05-28 16:30:00+00:00,190.875,0,1
2024-05-28 17:30:00+00:00,189.72979736328125,0,1
2024-05-28 18:30:00+00:00,189.53280639648438,0,1
2024-05-28 19:30:00+00:00,190.10000610351562,0,1
2024-05-29 13:30:00+00:00,191.85000610351562,0,1
2024-05-29 14:30:00+00:00,191.48370361328125,0,1
2024-05-29 15:30:00+00:00,191.75999450683594,0,1
2024-05-29 16:30:00+00:00,191.7949981689453,0,1
2024-05-29 17:30:00+00:00,191.5601043701172,0,1
2024-05-29 18:30:00+00:00,191.13999938964844,0,1
2024-05-29 19:30:00+00:00,190.3699951171875,0,1
2024-05-30 13:30:00+00:00,191.44500732421875,1,0
2024-05-30 14:30:00+00:00,191.69500732421875,1,0
2024-05-30 15:30:00+00:00,191.25999450683594,1,0
2024-05-30 16:30:00+00:00,192.07870483398438,1,0
2024-05-30 17:30:00+00:00,191.53500366210938,1,0
2024-05-30 18:30:00+00:00,191.56500244140625,1,0
2024-05-30 19:30:00+00:00,191.2899932861328,1,0
2024-05-31 13:30:00+00:00,191.69000244140625,1,0
2024-05-31 14:30:00+00:00,190.41000366210938,1,0
2024-05-31 15:30:00+00:00,190.19720458984375,1,0
2024-05-31 16:30:00+00:00,190.57000732421875,1,0
2024-05-31 17:30:00+00:00,190.55499267578125,1,0
2024-05-31 18:30:00+00:00,191.02999877929688,1,0
2024-05-31 19:30:00+00:00,192.47000122070312,1,0
2024-06-03 13:30:00+00:00,194.8350067138672,1,0
2024-06-03 14:30:00+00:00,194.1300048828125,1,0
2024-06-03 15:30:00+00:00,193.28939819335938,1,0
2024-06-03 16:30:00+00:00,193.7899932861328,1,0
2024-06-03 17:30:00+00:00,193.10000610351562,1,0
2024-06-03 18:30:00+00:00,193.35400390625,1,0
2024-06-03 19:30:00+00:00,194.08999633789062,1,0
2024-06-04 13:30:00+00:00,194.02999877929688,1,0
2024-06-04 14:30:00+00:00,194.0500030517578,1,0
2024-06-04 15:30:00+00:00,194.47000122070312,1,0
2024-06-04 16:30:00+00:00,194.80499267578125,1,0
2024-06-04 17:30:00+00:00,195.23500061035156,1,0
2024-06-04 18:30:00+00:00,194.5072021484375,1,0
2024-06-04 19:30:00+00:00,194.36500549316406,1,0
2024-06-05 13:30:00+00:00,195.375,1,0
2024-06-05 14:30:00+00:00,196.13999938964844,1,0
2024-06-05 15:30:00+00:00,195.9250030517578,1,0
2024-06-05 16:30:00+00:00,195.88519287109375,1,0
2024-06-05 17:30:00+00:00,196.2050018310547,1,0
2024-06-05 18:30:00+00:00,196.139892578125,1,0
2024-06-05 19:30:00+00:00,195.89999389648438,1,0
2024-06-06 13:30:00+00:00,195.9199981689453,1,0
2024-06-06 14:30:00+00:00,195.8350067138672,1,0
2024-06-06 15:30:00+00:00,195.6699981689453,1,0
2024-06-06 16:30:00+00:00,195.6479949951172,1,0
2024-06-06 17:30:00+00:00,195.54449462890625,1,0
2024-06-06 18:30:00+00:00,195.39300537109375,1,0
2024-06-06 19:30:00+00:00,194.47999572753906,1,0
2024-06-07 13:30:00+00:00,194.80999755859375,1,0
2024-06-07 14:30:00+00:00,195.6199951171875,1,0
2024-06-07 15:30:00+00:00,195.9550018310547,1,0
2024-06-07 16:30:00+00:00,196.36000061035156,1,0
2024-06-07 17:30:00+00:00,195.8699951171875,1,0
2024-06-07 18:30:00+00:00,196.4394989013672,1,0
2024-06-07 19:30:00+00:00,196.89999389648438,1,0
2024-06-10 13:30:00+00:00,195.6199951171875,1,0
2024-06-10 14:30:00+00:00,195.55419921875,1,0
2024-06-10 15:30:00+00:00,195.88839721679688,1,0
2024-06-10 16:30:00+00:00,195.4250030517578,1,0
2024-06-10 17:30:00+00:00,193.16000366210938,1,0
2024-06-10 18:30:00+00:00,192.96499633789062,1,0
2024-06-10 19:30:00+00:00,193.1300048828125,1,0
2024-06-11 13:30:00+00:00,200.89999389648438,1,0
2024-06-11 14:30:00+00:00,204.40989685058594,1,0
2024-06-11 15:30:00+00:00,204.22500610351562,1,0
2024-06-11 16:30:00+00:00,205.0399932861328,1,0
2024-06-11 17:30:00+00:00,205.0800018310547,1,0
2024-06-11 18:30:00+00:00,205.72999572753906,1,0
2024-06-11 19:30:00+00:00,207.13999938964844,1,0
2024-06-12 13:30:00+00:00,215.23500061035156,1,0
2024-06-12 14:30:00+00:00,217.58009338378906,1,0
2024-06-12 15:30:00+00:00,215.35000610351562,1,0
2024-06-12 16:30:00+00:00,216.92999267578125,1,0
2024-06-12 17:30:00+00:00,218.960205078125,1,0
2024-06-12 18:30:00+00:00,217.72999572753906,1,0
2024-06-12 19:30:00+00:00,213.1116943359375,1,0
2024-06-13 13:30:00+00:00,213.85020446777344,1,0
2024-06-13 14:30:00+00:00,213.44500732421875,1,0
2024-06-13 15:30:00+00:00,212.10000610351562,1,0
2024-06-13 16:30:00+00:00,213.60000610351562,1,0
2024-06-13 17:30:00+00:00,213.19000244140625,1,0
2024-06-13 18:30:00+00:00,214.33999633789062,1,0
2024-06-13 19:30:00+00:00,214.1300048828125,1,0
2024-06-14 13:30:00+00:00,213.38999938964844,1,0
2024-06-14 14:30:00+00:00,213.59500122070312,1,0
2024-06-14 15:30:00+00:00,211.75,1,0
2024-06-14 16:30:00+00:00,211.77999877929688,1,0
2024-06-14 17:30:00+00:00,212.22500610351562,1,0
2024-06-14 18:30:00+00:00,212.3800048828125,1,0
2024-06-14 19:30:00+00:00,212.52000427246094,1,0
2024-06-17 13:30:00+00:00,216.09140014648438,1,0
2024-06-17 14:30:00+00:00,216.3314971923828,1,0
2024-06-17 15:30:00+00:00,216.5399932861328,1,0
2024-06-17 16:30:00+00:00,217.82000732421875,1,0
2024-06-17 17:30:00+00:00,218.35000610351562,1,0
2024-06-17 18:30:00+00:00,218.15499877929688,1,0
2024-06-17 19:30:00+00:00,216.7100067138672,1,0
2024-06-18 13:30:00+00:00,215.30999755859375,1,0
2024-06-18 14:30:00+00:00,214.36000061035156,1,0
2024-06-18 15:30:00+00:00,213.22000122070312,1,0
2024-06-18 16:30:00+00:00,213.66000366210938,1,0
2024-06-18 17:30:00+00:00,213.72300720214844,1,0
2024-06-18 18:30:00+00:00,214.64999389648438,1,0
2024-06-18 19:30:00+00:00,214.3800048828125,1,0
2024-06-20 13:30:00+00:00,211.6385955810547,1,0
2024-06-20 14:30:00+00:00,209.53500366210938,1,0
2024-06-20 15:30:00+00:00,209.52499389648438,1,0
2024-06-20 16:30:00+00:00,209.3800048828125,1,0
2024-06-20 17:30:00+00:00,210.0399932861328,1,0
2024-06-20 18:30:00+00:00,209.67320251464844,1,0
2024-06-20 19:30:00+00:00,209.55999755859375,1,0
2024-06-21 13:30:00+00:00,210.82009887695312,1,0
2024-06-21 14:30:00+00:00,210.82000732421875,1,0
2024-06-21 15:30:00+00:00,211.10000610351562,0,1
2024-06-21 16:30:00+00:00,210.05999755859375,0,1
2024-06-21 17:30:00+00:00,210.84500122070312,0,1
2024-06-21 18:30:00+00:00,210.4199981689453,0,1
2024-06-21 19:30:00+00:00,207.11000061035156,0,1
2024-06-24 13:30:00+00:00,209.0050048828125,0,1
2024-06-24 14:30:00+00:00,212.36549377441406,0,1
2024-06-24 15:30:00+00:00,210.91000366210938,0,1
2024-06-24 16:30:00+00:00,210.0050048828125,0,1
2024-06-24 17:30:00+00:00,209.3699951171875,0,1
2024-06-24 18:30:00+00:00,208.85899353027344,0,1
2024-06-24 19:30:00+00:00,208.14999389648438,0,1
2024-06-25 13:30:00+00:00,209.79989624023438,0,1
2024-06-25 14:30:00+00:00,209.7100067138672,0,1
2024-06-25 15:30:00+00:00,210.03140258789062,0,1
2024-06-25 16:30:00+00:00,210.11500549316406,0,1
2024-06-25 17:30:00+00:00,210.66000366210938,0,1
2024-06-25 18:30:00+00:00,210.14010620117188,0,1
2024-06-25 19:30:00+00:00,209.0760040283203,0,1
2024-06-26 13:30:00+00:00,212.36000061035156,0,1
2024-06-26 14:30:00+00:00,213.2100067138672,0,1
2024-06-26 15:30:00+00:00,214.34500122070312,0,1
2024-06-26 16:30:00+00:00,213.55999755859375,0,1
2024-06-26 17:30:00+00:00,214.35000610351562,0,1
2024-06-26 18:30:00+00:00,213.26199340820312,0,1
2024-06-26 19:30:00+00:00,213.1199951171875,0,1
2024-06-27 13:30:00+00:00,213.80999755859375,0,1
2024-06-27 14:30:00+00:00,212.9705047607422,0,1
2024-06-27 15:30:00+00:00,213.85499572753906,0,1
2024-06-27 16:30:00+00:00,214.0,0,1
2024-06-27 17:30:00+00:00,213.4199981689453,1,0
2024-06-27 18:30:00+00:00,213.8289031982422,1,0
2024-06-27 19:30:00+00:00,214.11000061035156,1,0
2024-06-28 13:30:00+00:00,214.63999938964844,1,0
2024-06-28 14:30:00+00:00,214.33999633789062,1,0
2024-06-28 15:30:00+00:00,213.83999633789062,1,0
2024-06-28 16:30:00+00:00,213.83009338378906,1,0
2024-06-28 17:30:00+00:00,213.2100067138672,1,0
2024-06-28 18:30:00+00:00,213.05499267578125,1,0
2024-06-28 19:30:00+00:00,210.61000061035156,1,0
